TaskName2,RowNumber,ChipNumber,ChipStatus,SpotNumber,Diameter,XOffset,YOffset,Result,DOTAREA,DOTCOUNT,DOTSIZE,FIXTURE,XDEV,YDEV
000001E000288252,8,159,1,45,0.0939451,0.03498626,-0.003420353,True,True,True,True,True,True,True
000001E000288252,8,159,1,50,0.09552173,0.003164053,-0.02889132,True,True,True,True,True,True,True
000001E000288252,8,159,1,57,0.100512,-0.01701045,-0.0008233786,True,True,True,True,True,True,True
000001E000288252,8,159,1,59,0.09891481,-0.05320501,-0.04547071,True,True,True,True,True,True,True
000001E000288252,8,159,1,61,0.0960363,0.02508521,-0.05288935,True,True,True,True,True,True,True
000001E000288252,8,159,1,66,0.09715195,-0.01367855,-0.03115118,True,True,True,True,True,True,True
000001E000288252,8,160,1,1,0.0955177,-0.05761027,-0.01766253,True,True,True,True,True,True,True
000001E000288252,8,160,1,6,0.09494259,0.004498005,-0.03697324,True,True,True,True,True,True,True
000001E000288252,8,160,1,9,0.09661632,-0.07699537,-0.02436757,True,True,True,True,True,True,True
000001E000288252,8,160,1,20,0.1000391,-0.03655553,-0.01388144,True,True,True,True,True,True,True
000001E000288252,8,160,1,22,0.0938386,-0.03730416,-0.01889801,True,True,True,True,True,True,True
000001E000288252,8,160,1,23,0.09530474,0.04143906,-0.05256391,True,True,True,True,True,True,True
000001E000288252,8,160,1,31,0.09810906,0.03756118,-0.04641747,True,True,True,True,True,True,True
000001E000288252,8,160,1,39,0.09570059,-0.008337498,-0.02510071,True,True,True,True,True,True,True
000001E000288252,8,160,1,41,0.09579946,0.01943827,-0.05300474,True,True,True,True,True,True,True
000001E000288252,8,160,1,45,0.0939451,0.01543856,0.002836704,True,True,True,True,True,True,True
000001E000288252,8,160,1,50,0.09954404,-0.005943537,-0.03312564,True,True,True,True,True,True,True
000001E000288252,8,160,1,57,0.100512,-0.01045084,-0.01353753,True,True,True,True,True,True,True
000001E000288252,8,160,1,59,0.09891481,-0.04515862,-0.04671717,True,True,True,True,True,True,True
000001E000288252,8,160,1,61,0.0960363,0.01897407,-0.05274487,True,True,True,True,True,True,True
000001E000288252,8,160,1,66,0.09561806,-0.04963398,-0.03745794,True,True,True,True,True,True,True
000001E000288252,8,161,1,1,0.09326939,-0.04166555,-0.03161407,True,True,True,True,True,True,True
000001E000288252,8,161,1,6,0.09494259,0.005655766,-0.02440143,True,True,True,True,True,True,True
000001E000288252,8,161,1,9,0.09956714,-0.08918214,-0.02952361,True,True,True,True,True,True,True
000001E000288252,8,161,1,20,0.09670385,-0.08039951,0.003256202,True,True,True,True,True,True,True
000001E000288252,8,161,1,22,0.0938386,-0.09268141,-0.0234201,True,True,True,True,True,True,True
000001E000288252,8,161,1,23,0.09717302,0.0288105,-0.05940843,True,True,True,True,True,True,True
000001E000288252,8,161,1,31,0.09677992,0.04358125,-0.04466414,True,True,True,True,True,True,True
000001E000288252,8,161,1,39,0.09832707,0.00332427,-0.02919364,True,True,True,True,True,True,True
000001E000288252,8,161,1,41,0.09579946,0.02832317,-0.05961895,True,True,True,True,True,True,True
000001E000288252,8,161,1,45,0.09466498,0.01388741,0.0002624989,True,True,True,True,True,True,True
000001E000288252,8,161,1,50,0.09622519,-0.001947165,-0.04168916,True,True,True,True,True,True,True
000001E000288252,8,161,1,57,0.100512,-0.01022053,-0.01674235,True,True,True,True,True,True,True
000001E000288252,8,161,1,59,0.09891481,-0.020437,-0.04760575,True,True,True,True,True,True,True
000001E000288252,8,161,1,61,0.09415225,0.03986406,-0.05650425,True,True,True,True,True,True,True
000001E000288252,8,161,1,66,0.09336736,-0.04856396,-0.04192638,True,True,True,True,True,True,True
000001E000288252,8,162,0,1,0.1011364,-0.01257443,-0.04181623,True,True,True,True,True,True,True
000001E000288252,8,162,0,6,0.08935769,0.008301258,-0.04186964,False,False,True,True,True,True,True
000001E000288252,8,162,0,9,0.09403554,-0.09291148,-0.03137875,True,True,True,True,True,True,True
000001E000288252,8,162,0,20,0.1000391,-0.07324505,-0.001507044,True,True,True,True,True,True,True
000001E000288252,8,162,0,22,0.09935854,-0.03837633,-0.02869964,True,True,True,True,True,True,True
000001E000288252,8,162,0,23,0.09754667,0.02670717,-0.05932426,True,True,True,True,True,True,True
000001E000288252,8,162,0,31,0.09491912,-0.005177021,-0.05084109,True,True,True,True,True,True,True
000001E000288252,8,162,0,39,0.09382454,-0.008545876,-0.03366232,True,True,True,True,True,True,True
000001E000288252,8,162,0,41,0.09948468,0.04631567,-0.06586802,True,True,True,True,True,True,True
000001E000288252,8,162,0,45,0.0939451,0.05517364,-0.003413916,True,True,True,True,True,True,True
000001E000288252,8,162,0,50,0.09717305,0.002513647,-0.05501366,True,True,True,True,True,True,True
000001E000288252,8,162,0,57,0.100512,-0.0254178,-0.02614832,True,True,True,True,True,True,True
000001E000288252,8,162,0,59,0.09891481,-0.02131128,-0.05736637,True,True,True,True,True,True,True
000001E000288252,8,162,0,61,0.09038691,0.05048847,-0.06925488,True,True,True,True,True,True,True
000001E000288252,8,162,0,66,0.09561806,-0.04468441,-0.05272698,True,True,True,True,True,True,True
000001E000288252,9,163,1,1,0.09017339,0.01485944,0.07349014,True,True,True,True,True,True,True
000001E000288252,9,163,1,6,0.09537783,-0.06519794,0.02771711,True,True,True,True,True,True,True
000001E000288252,9,163,1,9,0.0935211,-0.06251383,0.09807885,True,True,True,True,True,True,True
000001E000288252,9,163,1,20,0.08882873,-0.01541376,0.09319711,True,True,True,True,True,True,True
000001E000288252,9,163,1,22,0.08864677,-0.04814434,0.05219197,True,True,True,True,True,True,True
000001E000288252,9,163,1,23,0.08960182,-0.06750655,0.07556391,True,True,True,True,True,True,True
000001E000288252,9,163,1,31,0.0975109,-0.08879042,0.08434534,True,True,True,True,True,True,True
000001E000288252,9,163,1,39,0.09033962,-0.07504725,0.06420159,True,True,True,True,True,True,True
000001E000288252,9,163,1,41,0.09579946,-0.05225325,0.04817379,True,True,True,True,True,True,True
000001E000288252,9,163,1,45,0.09178837,-0.05629659,0.01965261,True,True,True,True,True,True,True
000001E000288252,9,163,1,50,0.09290472,-0.1492534,0.03043866,True,True,True,True,True,True,True
000001E000288252,9,163,1,57,0.09344267,-0.03590226,0.06137323,True,True,True,True,True,True,True
000001E000288252,9,163,1,59,0.09254979,-0.05272341,0.03763127,True,True,True,True,True,True,True
000001E000288252,9,163,1,61,0.08934328,-0.08877397,0.04688609,True,True,True,True,True,True,True
000001E000288252,9,163,1,66,0.08972102,-0.01691151,0.06991723,True,True,True,True,True,True,True
000001E000288252,9,164,0,1,0.09017339,-0.05557609,0.06880236,True,True,True,True,True,True,True
000001E000288252,9,164,0,6,0.09354392,-0.05345249,0.02061725,True,True,True,True,True,True,True
000001E000288252,9,164,0,9,0.09728181,-0.007915735,0.04163539,True,True,True,True,True,True,True
000001E000288252,9,164,0,20,0.09589471,0.001322031,0.0295217,True,True,True,True,True,True,True
000001E000288252,9,164,0,22,0.09603358,-0.09876204,-0.002858877,True,True,True,True,True,True,True
000001E000288252,9,164,0,23,0.1008022,-0.03523684,0.02286887,True,True,True,True,True,True,True
000001E000288252,9,164,0,31,0.1050115,-0.05548024,0.08153605,True,True,True,True,True,True,True
000001E000288252,9,164,0,39,0.09598599,-0.06052804,0.05629635,True,True,True,True,True,True,True
000001E000288252,9,164,0,41,0.09546481,-0.09685516,0.001942039,True,True,True,True,True,True,True
000001E000288252,9,164,0,45,0.09178837,-0.04267287,0.02264094,True,True,True,True,True,True,True
000001E000288252,9,164,0,50,0.09324224,-0.1080122,0.04809904,True,True,True,True,True,True,True
000001E000288252,9,164,0,57,0.1009193,-0.03019834,0.03815925,True,True,True,True,True,True,True
000001E000288252,9,164,0,59,0.0999534,-0.03670835,0.01961124,True,True,True,True,True,True,True
000001E000288252,9,164,0,61,0.08934328,-0.09690022,0.03985155,False,False,True,True,True,True,True
000001E000288252,9,164,0,66,0.08980238,-0.084939,0.04971889,True,True,True,True,True,True,True
000001E000288252,9,165,0,1,0.09580936,-0.01347041,0.06011319,True,True,True,True,True,True,True
000001E000288252,9,165,0,6,0.09354392,-0.02571535,0.02739477,True,True,True,True,True,True,True
000001E000288252,9,165,0,9,0.09690915,0.009731054,0.03463149,True,True,True,True,True,True,True
000001E000288252,9,165,0,20,0.09993263,0.05081701,0.0709461,True,True,True,True,True,True,True
000001E000288252,9,165,0,22,0.09418721,-0.01299095,0.02935767,True,True,True,True,True,True,True
000001E000288252,9,165,0,23,0.1008022,-0.03356552,0.05537486,True,True,True,True,True,True,True
000001E000288252,9,165,0,31,0.1068877,-0.03466606,0.07403183,True,True,True,True,True,True,True
000001E000288252,9,165,0,39,0.09598599,-0.0263443,0.04844069,True,True,True,True,True,True,True
000001E000288252,9,165,0,41,0.09948468,-0.0618434,0.0009741783,True,True,True,True,True,True,True
000001E000288252,9,165,0,45,0.0959607,0.02005219,0.03558826,True,True,True,True,True,True,True
000001E000288252,9,165,0,50,0.09476241,-0.05057502,0.05531406,True,True,True,True,True,True,True
000001E000288252,9,165,0,57,0.097181,-0.01557493,0.03229523,True,True,True,True,True,True,True
000001E000288252,9,165,0,59,0.0999534,-0.06064177,0.01749957,True,True,True,True,True,True,True
000001E000288252,9,165,0,61,0.1005112,-0.07046103,0.04510713,True,True,True,True,True,True,True
000001E000288252,9,165,0,66,0.09600563,-0.03844166,0.0476273,False,False,True,True,True,True,True
000001E000288252,9,166,1,1,0.09580936,0.10058,0.08001733,True,True,True,True,True,True,True
000001E000288252,9,166,1,6,0.09904701,-0.01983833,0.02258229,True,True,True,True,True,True,True
000001E000288252,9,166,1,9,0.1006371,0.002517223,0.08086145,True,True,True,True,True,True,True
000001E000288252,9,166,1,20,0.08882873,0.003647089,0.03836453,True,True,True,True,True,True,True
000001E000288252,9,166,1,22,0.09418721,0.0315361,0.0686326,True,True,True,True,True,True,True
000001E000288252,9,166,1,23,0.1008022,-0.02764034,0.06189108,True,True,True,True,True,True,True
000001E000288252,9,166,1,31,0.1053535,-0.03670812,0.03181314,True,True,True,True,True,True,True
000001E000288252,9,166,1,39,0.09598599,-0.0089643,0.04735518,True,True,True,True,True,True,True
000001E000288252,9,166,1,41,0.09579946,0.04472065,0.01308191,True,True,True,True,True,True,True
000001E000288252,9,166,1,45,0.09443547,0.07213998,0.03756142,True,True,True,True,True,True,True
000001E000288252,9,166,1,50,0.09662011,0.022048,0.06141329,True,True,True,True,True,True,True
000001E000288252,9,166,1,57,0.09531251,-0.005470037,0.02924013,True,True,True,True,True,True,True
000001E000288252,9,166,1,59,0.09440035,-0.05798388,0.01699996,True,True,True,True,True,True,True
000001E000288252,9,166,1,61,0.09716029,0.07390165,0.05013525,True,True,True,True,True,True,True
000001E000288252,9,166,1,66,0.0944655,0.01910019,0.04959679,True,True,True,True,True,True,True
000001E000288252,9,167,0,1,0.0942724,-0.005464315,0.061234,True,True,True,True,True,True,True
000001E000288252,9,167,0,6,0.09354392,-0.002364635,0.02721071,True,True,True,True,True,True,True
000001E000288252,9,167,0,9,0.0931812,0.03498888,0.07652354,True,True,True,True,True,True,True
000001E000288252,9,167,0,20,0.09252911,0.03777575,0.06436372,True,True,True,True,True,True,True
000001E000288252,9,167,0,22,0.09418721,0.003177166,0.06395459,True,True,True,True,True,True,True
000001E000288252,9,167,0,23,0.09706828,-0.04315138,0.05700755,True,True,True,True,True,True,True
000001E000288252,9,167,0,31,0.1012619,-0.003530502,0.07160997,True,True,True,True,True,True,True
000001E000288252,9,167,0,39,0.09786766,-0.009978056,0.03691363,True,True,True,True,True,True,True
000001E000288252,9,167,0,41,0.09948468,-0.02426624,0.02784741,True,True,True,True,True,True,True
000001E000288252,9,167,0,45,0.09752515,-0.00219512,0.0407362,True,True,True,True,True,True,True
000001E000288252,9,167,0,50,0.09476241,-0.01813602,0.04302442,True,True,True,True,True,True,True
000001E000288252,9,167,0,57,0.09531251,-0.005116701,0.03565395,True,True,True,True,True,True,True
000001E000288252,9,167,0,59,0.09591469,-0.04628086,0.02095604,True,True,True,True,True,True,True
000001E000288252,9,167,0,61,0.1005112,-0.02504945,0.03896511,False,False,True,True,True,True,True
000001E000288252,9,167,0,66,0.09600563,-0.06679869,0.02897938,True,True,True,True,True,True,True
000001E000288252,9,168,1,1,0.09392978,-0.0212307,0.041713,True,True,True,True,True,True,True
000001E000288252,9,168,1,6,0.09354392,0.002488613,0.03090358,True,True,True,True,True,True,True
000001E000288252,9,168,1,9,0.09690915,0.02366614,0.06516135,True,True,True,True,True,True,True
000001E000288252,9,168,1,20,0.08882873,0.0425818,0.05310988,True,True,True,True,True,True,True
000001E000288252,9,168,1,22,0.09418721,-0.04423237,0.03354597,True,True,True,True,True,True,True
000001E000288252,9,168,1,23,0.09744153,-0.0575285,0.05238199,True,True,True,True,True,True,True
000001E000288252,9,168,1,31,0.1012619,-0.009676218,0.02518344,True,True,True,True,True,True,True
000001E000288252,9,168,1,39,0.09598599,-0.04824829,0.03118491,True,True,True,True,True,True,True
000001E000288252,9,168,1,41,0.09546481,-0.01313543,0.02696097,True,True,True,True,True,True,True
000001E000288252,9,168,1,45,0.09178837,-0.02320123,0.01906657,True,True,True,True,True,True,True
000001E000288252,9,168,1,50,0.1003369,-0.03046823,0.02750325,True,True,True,True,True,True,True
000001E000288252,9,168,1,57,0.09344267,-0.01997399,0.02291203,True,True,True,True,True,True,True
000001E000288252,9,168,1,59,0.09591469,-0.06915474,0.02339697,True,True,True,True,True,True,True
000001E000288252,9,168,1,61,0.1005112,-0.01088214,0.02640784,True,True,True,True,True,True,True
000001E000288252,9,168,1,66,0.09600563,-0.05829096,0.02408148,True,True,True,True,True,True,True
000001E000288252,9,169,1,1,0.09734631,-0.03394294,0.03997993,True,True,True,True,True,True,True
000001E000288252,9,169,1,6,0.09354392,0.01162291,0.05565906,True,True,True,True,True,True,True
000001E000288252,9,169,1,9,0.09690915,-0.0003449917,0.05907357,True,True,True,True,True,True,True
000001E000288252,9,169,1,20,0.09215907,-0.01495647,0.03792703,True,True,True,True,True,True,True
000001E000288252,9,169,1,22,0.09972767,-0.05931997,0.03796148,True,True,True,True,True,True,True
000001E000288252,9,169,1,23,0.09520201,-0.04734898,0.04065895,True,True,True,True,True,True,True
000001E000288252,9,169,1,31,0.1012619,-0.05711651,0.05498743,True,True,True,True,True,True,True
000001E000288252,9,169,1,39,0.09410295,-0.06339192,0.02493787,True,True,True,True,True,True,True
000001E000288252,9,169,1,41,0.09579946,-0.006908894,0.02080071,True,True,True,True,True,True,True
000001E000288252,9,169,1,45,0.09752515,-0.02551794,0.01873326,True,True,True,True,True,True,True
000001E000288252,9,169,1,50,0.09662011,-0.03010702,0.01905406,True,True,True,True,True,True,True
000001E000288252,9,169,1,57,0.097181,-0.01827216,0.01092124,True,True,True,True,True,True,True
000001E000288252,9,169,1,59,0.09288601,-0.05170774,0.0160675,True,True,True,True,True,True,True
000001E000288252,9,169,1,61,0.1005112,0.0162859,0.02634764,True,True,True,True,True,True,True
000001E000288252,9,169,1,66,0.09600563,-0.08111525,0.02515346,True,True,True,True,True,True,True
000001E000288252,9,170,1,1,0.09017339,-0.02393341,0.03414488,True,True,True,True,True,True,True
000001E000288252,9,170,1,6,0.09504463,0.008293629,0.002398491,True,True,True,True,True,True,True
000001E000288252,9,170,1,9,0.09504586,0.004529238,0.00783515,True,True,True,True,True,True,True
000001E000288252,9,170,1,20,0.08882873,0.02153826,-0.01438677,True,True,True,True,True,True,True
000001E000288252,9,170,1,22,0.09972767,-0.01816559,0.02971745,True,True,True,True,True,True,True
000001E000288252,9,170,1,23,0.08960182,-0.04977989,0.03780341,True,True,True,True,True,True,True
000001E000288252,9,170,1,31,0.1012619,-0.07520962,0.04177117,True,True,True,True,True,True,True
000001E000288252,9,170,1,39,0.0944462,-0.0588479,0.01885653,True,True,True,True,True,True,True
000001E000288252,9,170,1,41,0.09395753,0.004737854,0.01518178,True,True,True,True,True,True,True
000001E000288252,9,170,1,45,0.09178837,0.002666473,0.01438332,True,True,True,True,True,True,True
000001E000288252,9,170,1,50,0.1036807,-0.01075292,0.008399487,True,True,True,True,True,True,True
000001E000288252,9,170,1,57,0.08970571,-0.03098154,0.003767967,True,True,True,True,True,True,True
000001E000288252,9,170,1,59,0.09440035,-0.03013897,0.01931214,True,True,True,True,True,True,True
000001E000288252,9,170,1,61,0.09645003,0.005290747,0.01870072,True,True,True,True,True,True,True
000001E000288252,9,170,1,66,0.0944655,-0.09246254,0.01269506,True,True,True,True,True,True,True
000001E000288252,9,171,1,1,0.09580936,-0.01180935,0.02245784,True,True,True,True,True,True,True
000001E000288252,9,171,1,6,0.09537783,0.009235382,-0.004737377,True,True,True,True,True,True,True
000001E000288252,9,171,1,9,0.09690915,0.01465392,0.002978563,True,True,True,True,True,True,True
000001E000288252,9,171,1,20,0.08882873,0.001324177,-0.01723444,True,True,True,True,True,True,True
000001E000288252,9,171,1,22,0.09576982,0.03647518,0.03074241,True,True,True,True,True,True,True
000001E000288252,9,171,1,23,0.09744153,-0.04889393,0.03125811,True,True,True,True,True,True,True
000001E000288252,9,171,1,31,0.1012619,-0.05602431,0.03575921,True,True,True,True,True,True,True
000001E000288252,9,171,1,39,0.09410295,-0.01145315,0.01864004,True,True,True,True,True,True,True
000001E000288252,9,171,1,41,0.09579946,0.01361609,0.008364081,True,True,True,True,True,True,True
000001E000288252,9,171,1,45,0.09178837,0.04154706,0.009483099,True,True,True,True,True,True,True
000001E000288252,9,171,1,50,0.1003369,0.00308466,0.006651521,True,True,True,True,True,True,True
000001E000288252,9,171,1,57,0.09531251,-0.02332544,0.0005549192,True,True,True,True,True,True,True
000001E000288252,9,171,1,59,0.09440035,-0.02351952,0.01645494,True,True,True,True,True,True,True
000001E000288252,9,171,1,61,0.1005112,0.02683043,0.01412714,True,True,True,True,True,True,True
000001E000288252,9,171,1,66,0.09600563,-0.06475019,0.006815493,True,True,True,True,True,True,True
000001E000288252,9,172,1,1,0.09580936,-0.008358717,0.01376629,True,True,True,True,True,True,True
000001E000288252,9,172,1,6,0.09354392,0.005814552,-0.006637812,True,True,True,True,True,True,True
000001E000288252,9,172,1,9,0.09504586,0.008471012,-0.004184604,True,True,True,True,True,True,True
000001E000288252,9,172,1,20,0.09438066,0.03452992,-0.02662754,True,True,True,True,True,True,True
000001E000288252,9,172,1,22,0.09418721,0.05698156,0.03179193,True,True,True,True,True,True,True
000001E000288252,9,172,1,23,0.09520201,-0.03262854,-0.01103663,True,True,True,True,True,True,True
000001E000288252,9,172,1,31,0.1012619,-0.04211664,0.02985597,True,True,True,True,True,True,True
000001E000288252,9,172,1,39,0.09598599,0.04256964,0.01531625,True,True,True,True,True,True,True
000001E000288252,9,172,1,41,0.09948468,0.01434135,0.003997684,True,True,True,True,True,True,True
000001E000288252,9,172,1,45,0.09178837,0.003239632,0.001379967,True,True,True,True,True,True,True
000001E000288252,9,172,1,50,0.1003369,-0.003260612,0.0005108118,True,True,True,True,True,True,True
000001E000288252,9,172,1,57,0.1009193,-0.02966928,-0.001449943,True,True,True,True,True,True,True
000001E000288252,9,172,1,59,0.09662102,0.003232956,0.01368868,True,True,True,True,True,True,True
000001E000288252,9,172,1,61,0.1005112,0.03735352,-0.006269932,True,True,True,True,True,True,True
000001E000288252,9,172,1,66,0.09035803,-0.08450794,0.005981371,True,True,True,True,True,True,True
000001E000288252,9,173,1,1,0.09580936,-0.03532267,0.01286697,True,True,True,True,True,True,True
000001E000288252,9,173,1,6,0.09904701,-0.004690647,-0.01626825,True,True,True,True,True,True,True
000001E000288252,9,173,1,9,0.09504586,-0.017169,-0.01736999,True,True,True,True,True,True,True
000001E000288252,9,173,1,20,0.09438066,0.004313946,-0.03588927,True,True,True,True,True,True,True
000001E000288252,9,173,1,22,0.09972767,-0.02611113,0.01223898,True,True,True,True,True,True,True
000001E000288252,9,173,1,23,0.0936748,-0.02196121,0.0147233,True,True,True,True,True,True,True
000001E000288252,9,173,1,31,0.1012619,-0.04966068,-0.01809764,True,True,True,True,True,True,True
000001E000288252,9,173,1,39,0.09598599,0.01139832,0.006452084,True,True,True,True,True,True,True
000001E000288252,9,173,1,41,0.09948468,-0.009790421,-0.0003582239,True,True,True,True,True,True,True
000001E000288252,9,173,1,45,0.095231,0.006283045,-0.002317667,True,True,True,True,True,True,True
000001E000288252,9,173,1,50,0.1003369,-0.02559161,-0.01111782,True,True,True,True,True,True,True
000001E000288252,9,173,1,57,0.09344267,-0.03336716,-0.0008014441,True,True,True,True,True,True,True
000001E000288252,9,173,1,59,0.0999534,0.02314138,0.008529305,True,True,True,True,True,True,True
000001E000288252,9,173,1,61,0.09645003,-0.01924372,-0.0002710819,True,True,True,True,True,True,True
000001E000288252,9,173,1,66,0.09600563,-0.07064056,-0.001927793,True,True,True,True,True,True,True
000001E000288252,9,174,1,1,0.09768755,-0.02518559,0.006097794,True,True,True,True,True,True,True
000001E000288252,9,174,1,6,0.09904701,-0.02874327,-0.02445602,True,True,True,True,True,True,True
000001E000288252,9,174,1,9,0.09690915,-0.004038572,-0.01902187,True,True,True,True,True,True,True
000001E000288252,9,174,1,20,0.09993263,-0.001560211,-0.04219496,True,True,True,True,True,True,True
000001E000288252,9,174,1,22,0.09631763,-0.02558088,0.01216412,True,True,True,True,True,True,True
000001E000288252,9,174,1,23,0.09520201,-0.02190161,-0.03023911,True,True,True,True,True,True,True
000001E000288252,9,174,1,31,0.1042616,-0.0292995,-0.02614903,True,True,True,True,True,True,True
000001E000288252,9,174,1,39,0.09372662,-0.0230577,0.00179863,True,True,True,True,True,True,True
000001E000288252,9,174,1,41,0.09948468,-0.0001788139,-0.05083859,True,True,True,True,True,True,True
000001E000288252,9,174,1,45,0.0959607,0.005143166,-0.01705265,True,True,True,True,True,True,True
000001E000288252,9,174,1,50,0.09754964,-0.01764274,-0.01040888,True,True,True,True,True,True,True
000001E000288252,9,174,1,57,0.08970571,-0.004187346,-0.00444603,True,True,True,True,True,True,True
000001E000288252,9,174,1,59,0.09440035,0.001659393,0.006744146,True,True,True,True,True,True,True
000001E000288252,9,174,1,61,0.1005112,0.00185132,-0.01516378,True,True,True,True,True,True,True
000001E000288252,9,174,1,66,0.09600563,-0.06686735,-0.0135923,True,True,True,True,True,True,True
000001E000288252,9,175,1,1,0.09580936,-0.006158352,-0.00265646,True,True,True,True,True,True,True
000001E000288252,9,175,1,6,0.09537783,-0.04197502,-0.02248573,True,True,True,True,True,True,True
000001E000288252,9,175,1,9,0.09504586,-0.04977107,-0.02904284,True,True,True,True,True,True,True
000001E000288252,9,175,1,20,0.09993263,2.0504e-05,-0.01432443,True,True,True,True,True,True,True
000001E000288252,9,175,1,22,0.09972767,0.04732966,-0.03771138,True,True,True,True,True,True,True
000001E000288252,9,175,1,23,0.09520201,0.00212431,-0.03712225,True,True,True,True,True,True,True
000001E000288252,9,175,1,31,0.1012619,0.0001301765,0.009101152,True,True,True,True,True,True,True
000001E000288252,9,175,1,39,0.09786766,-0.06062293,-0.001498461,True,True,True,True,True,True,True
000001E000288252,9,175,1,41,0.09948468,-0.01006937,-0.05622828,True,True,True,True,True,True,True
000001E000288252,9,175,1,45,0.09178837,0.02641392,-0.02614427,True,True,True,True,True,True,True
000001E000288252,9,175,1,50,0.1003369,-0.01284099,-0.02224743,True,True,True,True,True,True,True
000001E000288252,9,175,1,57,0.09378351,-0.02769256,-0.008463502,True,True,True,True,True,True,True
000001E000288252,9,175,1,59,0.0999534,-0.0108037,-0.001714945,True,True,True,True,True,True,True
000001E000288252,9,175,1,61,0.1005112,0.02582645,-0.01968312,True,True,True,True,True,True,True
000001E000288252,9,175,1,66,0.09035803,-0.07527781,-0.01693863,True,True,True,True,True,True,True
000001E000288252,9,176,1,1,0.09017339,0.01321077,-0.006808043,True,True,True,True,True,True,True
000001E000288252,9,176,1,6,0.09574461,-0.03895426,-0.02827477,True,True,True,True,True,True,True
000001E000288252,9,176,1,9,0.09657062,-0.04481649,-0.02735448,True,True,True,True,True,True,True
000001E000288252,9,176,1,20,0.09589471,-0.007717848,-0.05328107,True,True,True,True,True,True,True
000001E000288252,9,176,1,22,0.09972767,-0.007881641,-0.0003817081,True,True,True,True,True,True,True
000001E000288252,9,176,1,23,0.09520201,0.0119319,-0.008179426,True,True,True,True,True,True,True
000001E000288252,9,176,1,31,0.1012619,0.01455808,-0.03989697,True,True,True,True,True,True,True
000001E000288252,9,176,1,39,0.09598599,-0.04982138,-0.005314112,True,True,True,True,True,True,True
000001E000288252,9,176,1,41,0.09688303,-0.000108242,-0.02051973,True,True,True,True,True,True,True
000001E000288252,9,176,1,45,0.09178837,0.01924992,-0.02152467,True,True,True,True,True,True,True
000001E000288252,9,176,1,50,0.1003369,-0.01860738,-0.02310681,True,True,True,True,True,True,True
000001E000288252,9,176,1,57,0.09344267,0.004708529,-0.01724422,True,True,True,True,True,True,True
000001E000288252,9,176,1,59,0.09440035,0.006437302,-0.001153231,True,True,True,True,True,True,True
000001E000288252,9,176,1,61,0.1005112,0.04197621,-0.01629376,True,True,True,True,True,True,True
000001E000288252,9,176,1,66,0.1016533,-0.05435944,-0.02397178,True,True,True,True,True,True,True
000001E000288252,9,177,1,1,0.09734631,0.005590916,-0.008862019,True,True,True,True,True,True,True
000001E000288252,9,177,1,6,0.09504463,-0.05812979,-0.03123569,True,True,True,True,True,True,True
000001E000288252,9,177,1,9,0.09719581,-0.04701018,-0.03203785,True,True,True,True,True,True,True
000001E000288252,9,177,1,20,0.09993263,-0.02845263,-0.06041455,True,True,True,True,True,True,True
000001E000288252,9,177,1,22,0.09972767,0.01466894,-0.003639221,True,True,True,True,True,True,True
000001E000288252,9,177,1,23,0.0967292,0.02287149,-0.01826,True,True,True,True,True,True,True
000001E000288252,9,177,1,31,0.1012619,0.01414704,-0.008346558,True,True,True,True,True,True,True
000001E000288252,9,177,1,39,0.09598599,-0.04529238,-0.0132935,True,True,True,True,True,True,True
000001E000288252,9,177,1,41,0.09579946,-0.004191399,-0.03071773,True,True,True,True,True,True,True
000001E000288252,9,177,1,45,0.0959607,0.016294,-0.02962732,True,True,True,True,True,True,True
000001E000288252,9,177,1,50,0.1003369,-0.009057283,-0.03191555,True,True,True,True,True,True,True
000001E000288252,9,177,1,57,0.0979284,-0.02830648,-0.025105,True,True,True,True,True,True,True
000001E000288252,9,177,1,59,0.09625091,-0.007027626,-0.01330948,True,True,True,True,True,True,True
000001E000288252,9,177,1,61,0.1005112,0.1055379,-0.02591407,True,True,True,True,True,True,True
000001E000288252,9,177,1,66,0.09600563,-0.03745317,-0.03198674,True,True,True,True,True,True,True
000001E000288252,9,178,1,1,0.1014453,-0.007085323,-0.01458645,True,True,True,True,True,True,True
000001E000288252,9,178,1,6,0.09504463,-0.04171515,-0.03692102,True,True,True,True,True,True,True
000001E000288252,9,178,1,9,0.09504586,-0.0701704,-0.03221035,True,True,True,True,True,True,True
000001E000288252,9,178,1,20,0.09993263,-0.01442862,-0.0237813,True,True,True,True,True,True,True
000001E000288252,9,178,1,22,0.09603358,-0.005005836,-0.009881496,True,True,True,True,True,True,True
000001E000288252,9,178,1,23,0.09520201,0.02488327,-0.0232532,True,True,True,True,True,True,True
000001E000288252,9,178,1,31,0.1040748,0.02756095,-0.01962757,True,True,True,True,True,True,True
000001E000288252,9,178,1,39,0.09598599,-0.01744699,-0.01259923,True,True,True,True,True,True,True
000001E000288252,9,178,1,41,0.09579946,0.002582073,-0.03046548,True,True,True,True,True,True,True
000001E000288252,9,178,1,45,0.09561336,0.03418422,-0.03836465,True,True,True,True,True,True,True
000001E000288252,9,178,1,50,0.1003369,-0.02386713,-0.04048002,True,True,True,True,True,True,True
000001E000288252,9,178,1,57,0.09344403,-0.04310608,-0.0227598,True,True,True,True,True,True,True
000001E000288252,9,178,1,59,0.0999534,0.0002179146,-0.02101934,True,True,True,True,True,True,True
